"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
3.730622897E0	1.183398724E0	7.356344461E-1	6.126978397E-1
3.740622897E0	1.264032960E0	7.706065178E-1	6.630942225E-1
3.750622897E0	1.344819784E0	8.029823899E-1	7.087563872E-1
3.760622897E0	1.410793304E0	8.258898258E-1	7.472409010E-1
3.770622897E0	1.497688890E0	8.486445546E-1	7.951938510E-1
3.780622897E0	1.583209991E0	8.628471494E-1	8.408560157E-1
3.790622897E0	1.666287661E0	8.710938692E-1	8.875871897E-1
3.800622897E0	1.749212623E0	8.706356883E-1	9.295842052E-1
3.810622897E0	1.829846859E0	8.666650653E-1	9.715811610E-1
3.820622897E0	1.888489962E0	8.555167913E-1	1.001513600E0
3.830622897E0	1.955532312E0	8.381071091E-1	1.039998055E0
3.840622897E0	2.016618967E0	8.171849847E-1	1.074817419E0
3.850622897E0	2.075109243E0	7.901542187E-1	1.104749799E0
3.860622897E0	2.129934311E0	7.533495426E-1	1.131169677E0
3.870622897E0	2.182316065E0	7.189884186E-1	1.151328325E0
3.880622897E0	2.220036983E0	6.860016584E-1	1.164461851E0
3.890622897E0	2.263866663E0	6.467535496E-1	1.179886222E0
3.900622897E0	2.300213099E0	5.919284225E-1	1.189354658E0
3.910622897E0	2.328007460E0	5.114469528E-1	1.191492677E0
3.920622897E0	2.333810568E0	4.625777006E-1	1.187827468E0
3.930622897E0	2.320218801E0	4.237877727E-1	1.175762892E0
3.940622897E0	2.302962065E0	3.885102868E-1	1.158811331E0
3.950622897E0	2.279596329E0	3.497203588E-1	1.135751247E0
3.960622897E0	2.258674145E0	3.132211566E-1	1.114065528E0
3.970622897E0	2.230421782E0	2.683225572E-1	1.088714600E0
3.980622897E0	2.183690548E0	2.380847335E-1	1.051299095E0
3.990622897E0	2.124894857E0	2.054034323E-1	1.011592865E0
4.000622897E0	2.068695068E0	1.802052408E-1	9.741773605E-1
4.010622897E0	2.006234169E0	1.389718503E-1	9.308059216E-1
4.020622897E0	1.942398787E0	1.003346145E-1	8.851437569E-1
4.030622897E0	1.877647042E0	7.147123665E-2	8.417723179E-1
4.040622897E0	1.812742591E0	5.100724846E-2	7.947356701E-1
4.050622897E0	1.752572417E0	1.114829071E-2	7.452555895E-1
4.060622897E0	1.688889742E0	-1.420261711E-2	6.921103001E-1
4.070622897E0	1.638646007E0	-2.000583708E-2	6.511823535E-1
4.080622897E0	1.574963331E0	-2.703078650E-2	6.017022729E-1
4.090622897E0	1.510058880E0	-6.444628537E-2	5.571091175E-1
4.100622897E0	1.445154428E0	-9.224065393E-2	5.076290369E-1
4.110622897E0	1.374294043E0	-1.017090604E-1	4.607451260E-1
4.120622897E0	1.302212000E0	-9.880745411E-2	4.138612151E-1
4.130622897E0	1.242194533E0	-1.072068512E-1	3.764457107E-1
4.140622897E0	1.171334147E0	-1.128573567E-1	3.332269788E-1
4.150622897E0	1.101695418E0	-1.247692257E-1	2.875648141E-1
4.160622897E0	1.030682325E0	-1.317941695E-1	2.466368377E-1
4.170622897E0	9.575312734E-1	-1.266018152E-1	2.070833147E-1
4.180622897E0	8.793405294E-1	-1.214094684E-1	1.663080603E-1
4.190622897E0	8.145887852E-1	-1.272126883E-1	1.351539344E-1
4.200622897E0	7.328855991E-1	-1.291979998E-1	9.437867999E-2
4.210622897E0	6.522513628E-1	-1.240056455E-1	5.497787148E-2
4.220622897E0	5.681046844E-1	-1.151480973E-1	1.664607786E-2
4.230622897E0	4.876231849E-1	-9.773843735E-2	-1.802052557E-2
4.240622897E0	4.022547603E-1	-8.643743396E-2	-5.375614017E-2
4.250622897E0	3.364340365E-1	-7.391469181E-2	-8.368854225E-2
4.260622897E0	2.522873580E-1	-5.772676691E-2	-1.171334088E-1
4.270622897E0	1.595885456E-1	-3.543018550E-2	-1.504255682E-1
4.280622897E0	6.582073122E-2	-1.435533352E-2	-1.837177277E-1
4.290622897E0	-2.809980139E-2	6.872233935E-3	-2.182316035E-1
4.300622897E0	-1.230893433E-1	2.794708498E-2	-2.515237629E-1
4.310622897E0	-2.011273801E-1	3.680463135E-2	-2.813034356E-1
4.320622897E0	-2.901609838E-1	4.688390717E-2	-3.184134960E-1
4.330622897E0	-3.779728711E-1	5.100724846E-2	-3.504839242E-1
4.340622897E0	-4.645630121E-1	4.398229718E-2	-3.837760985E-1
4.350622897E0	-5.500841737E-1	3.833179548E-2	-4.159992337E-1
4.360622897E0	-6.366742849E-1	3.497203439E-2	-4.517348409E-1
4.370622897E0	-7.073819637E-1	3.772092983E-2	-4.804455042E-1
4.380622897E0	-7.951938510E-1	4.550946131E-2	-5.174028873E-1
4.390622897E0	-8.794932365E-1	4.703662544E-2	-5.532912016E-1
4.400622897E0	-9.624181986E-1	4.123340547E-2	-5.891795158E-1
4.410622897E0	-1.042899728E0	3.558290005E-2	-6.226243973E-1
4.420622897E0	-1.124755621E0	2.855795063E-2	-6.583600044E-1
4.430622897E0	-1.187063932E0	2.031126991E-2	-6.870706677E-1
4.440622897E0	-1.268767118E0	4.886921961E-3	-7.180721164E-1
4.450622897E0	-1.342070937E0	-8.246680722E-3	-7.516697049E-1
4.460622897E0	-1.418887258E0	-2.000583708E-2	-7.802276611E-1
4.470622897E0	-1.489747643E0	-3.069597855E-2	-8.087855577E-1
4.480622897E0	-1.559233546E0	-4.856378585E-2	-8.374962807E-1
4.490622897E0	-1.615433097E0	-6.902777404E-2	-8.564330935E-1
4.500622897E0	-1.681406617E0	-9.926560521E-2	-8.790351152E-1
4.510622897E0	-1.749670744E0	-1.330159009E-1	-8.967501521E-1
4.520622897E0	-1.810757279E0	-1.669189334E-1	-9.132435322E-1
4.530622897E0	-1.871843815E0	-2.067778856E-1	-9.285151958E-1
4.540622897E0	-1.933999419E0	-2.515237629E-1	-9.388998747E-1
4.550622897E0	-1.981646895E0	-2.903137207E-1	-9.457721114E-1
4.560622897E0	-2.037693739E0	-3.352122903E-1	-9.502009153E-1
4.570622897E0	-2.092518806E0	-3.750712574E-1	-9.508117437E-1
4.580622897E0	-2.143678904E0	-4.199698567E-1	-9.479101300E-1
4.590622897E0	-2.189951897E0	-4.624249935E-1	-9.427177906E-1
4.600622897E0	-2.231490850E0	-5.036584139E-1	-9.349292517E-1
4.610622897E0	-2.261881351E0	-5.338962078E-1	-9.272934198E-1
4.620622897E0	-2.288606644E0	-5.800165534E-1	-9.149234295E-1
4.630622897E0	-2.308001518E0	-6.201809645E-1	-8.976664543E-1
4.640622897E0	-2.311666727E0	-6.493497491E-1	-8.744536042E-1
4.650622897E0	-2.295631647E0	-6.641632318E-1	-8.440630436E-1
4.660622897E0	-2.271197081E0	-6.971499324E-1	-8.136724830E-1
4.670622897E0	-2.247831345E0	-7.179193497E-1	-7.858781219E-1
4.680622897E0	-2.212401152E0	-7.302893996E-1	-7.544185519E-1
4.690622897E0	-2.171931267E0	-7.463245988E-1	-7.157813311E-1
4.700622897E0	-2.116953611E0	-7.684684992E-1	-6.724098921E-1
4.710622897E0	-2.049758434E0	-7.577783465E-1	-6.253733039E-1
4.720622897E0	-1.978897929E0	-7.593054771E-1	-5.833762884E-1
4.730622897E0	-1.923920035E0	-7.632761002E-1	-5.471825600E-1
4.740622897E0	-1.859015703E0	-7.525860071E-1	-5.015203953E-1
4.750622897E0	-1.789224267E0	-7.394523621E-1	-4.544837475E-1
4.760622897E0	-1.720807433E0	-7.250970602E-1	-4.063780904E-1
4.770622897E0	-1.651015997E0	-7.145596147E-1	-3.581197560E-1
4.780622897E0	-1.572825313E0	-6.977608204E-1	-3.112358451E-1
4.790622897E0	-1.510364294E0	-6.762278080E-1	-2.751947939E-1
4.800622897E0	-1.430951834E0	-6.520986557E-1	-2.283108830E-1
4.810622897E0	-1.350164890E0	-6.293439269E-1	-1.828014255E-1
4.820622897E0	-1.268308997E0	-5.980370641E-1	-1.371392459E-1
4.830622897E0	-1.183856845E0	-5.583308339E-1	-9.147707373E-2
4.840622897E0	-1.100779176E0	-5.196936131E-1	-5.329799280E-2
4.850622897E0	-1.032362223E0	-4.883867502E-1	-1.847867295E-2
4.860622897E0	-9.480628371E-1	-4.485278130E-1	1.847867295E-2
4.870622897E0	-8.625417352E-1	-4.086688459E-1	5.803219974E-2
4.880622897E0	-7.780895829E-1	-3.665191531E-1	9.636399150E-2
4.890622897E0	-6.730207801E-1	-2.646573782E-1	1.282816976E-1
4.900622897E0	-5.852088928E-1	-2.504547536E-1	1.627955884E-1
4.910622897E0	-5.241223574E-1	-2.493857294E-1	1.892155111E-1
4.920622897E0	-4.495968223E-1	-2.168571651E-1	2.202169150E-1
4.930622897E0	-3.712533414E-1	-1.417207420E-1	2.487748712E-1
4.940622897E0	-2.955060601E-1	-8.613199741E-2	2.785545588E-1
4.950622897E0	-2.075414658E-1	-2.321287990E-2	3.034473062E-1
4.960622897E0	-1.111774743E-1	4.825835302E-2	3.292563558E-1
4.970622897E0	-3.176499158E-2	8.078692853E-2	3.481931984E-1
4.980622897E0	6.933320314E-2	1.229366288E-1	3.703370690E-1
4.990622897E0	1.718058437E-1	1.760819107E-1	3.926336467E-1
5.000622897E0	2.730567753E-1	2.208277881E-1	4.147774875E-1
5.010622897E0	3.694207668E-1	2.666426897E-1	4.370740950E-1
5.020622897E0	4.634940028E-1	3.149010241E-1	4.583016634E-1
5.030622897E0	5.354233980E-1	3.316998184E-1	4.746423066E-1
5.040622897E0	6.133087277E-1	3.446807265E-1	4.934264123E-1
5.050622897E0	6.962336898E-1	3.784310222E-1	5.085453391E-1
5.060622897E0	7.803803682E-1	4.048509300E-1	5.261076689E-1
5.070622897E0	8.657487631E-1	4.227187634E-1	5.412266254E-1
5.080622897E0	9.582948685E-1	4.479169548E-1	5.537493229E-1
5.090622897E0	1.032667756E0	4.708243906E-1	5.639813542E-1
5.100622897E0	1.120326877E0	4.874704778E-1	5.803219676E-1
5.110622897E0	1.206764340E0	5.004513264E-1	5.904012322E-1
5.120622897E0	1.288314819E0	5.074763298E-1	6.018549800E-1
5.130622897E0	1.370018005E0	5.167919993E-1	6.096435189E-1
5.140622897E0	1.452790260E0	5.262604356E-1	6.174320579E-1
5.150622897E0	1.535409808E0	5.320636034E-1	6.239988208E-1
5.160622897E0	1.602452278E0	5.378668308E-1	6.307183504E-1
5.170622897E0	1.684002757E0	5.349652171E-1	6.360634565E-1
5.180622897E0	1.760513663E0	5.285511613E-1	6.389650702E-1
5.190622897E0	1.839620709E0	5.196936131E-1	6.406449080E-1
5.200622897E0	1.907579422E0	5.109887719E-1	6.375905871E-1
5.210622897E0	1.975690961E0	4.960225821E-1	6.357579827E-1
5.220622897E0	2.024254799E0	4.799873531E-1	6.340781450E-1
5.230622897E0	2.081370592E0	4.590652287E-1	6.287330389E-1
5.240622897E0	2.137112141E0	4.369213581E-1	6.195700765E-1
5.250622897E0	2.189188242E0	4.221078753E-1	6.068946123E-1
5.260622897E0	2.238973856E0	4.097378552E-1	5.954409242E-1
5.270622897E0	2.286163092E0	3.839288056E-1	5.804746747E-1
5.280622897E0	2.316401005E0	3.460551500E-1	5.679519773E-1
5.290622897E0	2.331978083E0	3.083342314E-1	5.494732857E-1
5.300622897E0	2.330603600E0	2.948952019E-1	5.323690772E-1
5.310622897E0	2.314415693E0	2.706133127E-1	5.032002330E-1
5.320622897E0	2.300823927E0	2.561052442E-1	4.715879560E-1
5.330622897E0	2.290744781E0	2.452623993E-1	4.411974251E-1
5.340622897E0	2.277305603E0	2.415972054E-1	4.254676402E-1
5.350622897E0	2.249053001E0	2.380847335E-1	4.001167417E-1
5.360622897E0	2.198962212E0	2.249511331E-1	3.712533414E-1
5.370622897E0	2.135432243E0	2.093740702E-1	3.376557529E-1
5.380622897E0	2.074345589E0	2.035708427E-1	3.065016270E-1
5.390622897E0	2.019367695E0	1.831068546E-1	2.802344263E-1
5.400622897E0	1.974163771E0	1.638645977E-1	2.635883391E-1
5.410622897E0	1.919338584E0	1.640173197E-1	2.432770878E-1
5.420622897E0	1.855808616E0	1.631010175E-1	2.194533348E-1
5.430622897E0	1.792431355E0	1.463022232E-1	1.980730593E-1
5.440622897E0	1.724014401E0	1.320996135E-1	1.754710376E-1
5.450622897E0	1.660637140E0	1.359175146E-1	1.565342247E-1
5.460622897E0	1.608255506E0	1.288925707E-1	1.424843222E-1
5.470622897E0	1.544878244E0	1.157589629E-1	1.284344196E-1
5.480622897E0	1.476613998E0	1.014036313E-1	1.168279797E-1
5.490622897E0	1.401172161E0	8.720101416E-2	1.041525230E-1
5.500622897E0	1.321912408E0	8.139779419E-2	8.888089657E-2
5.510622897E0	1.241583586E0	8.170322329E-2	7.498370856E-2
5.520622897E0	1.181871533E0	8.078692853E-2	6.704246253E-2
5.530622897E0	1.102764487E0	6.154467165E-2	5.436700583E-2
5.540622897E0	1.023504734E0	4.123340547E-2	4.413501546E-2
5.550622897E0	9.395107627E-1	3.069597855E-2	3.390302137E-2
5.560622897E0	8.591819406E-1	2.855795063E-2	2.367102914E-2
5.570622897E0	7.715228200E-1	1.435533352E-2	1.359175146E-2
5.580622897E0	6.995934248E-1	2.443460980E-3	5.650503561E-3
5.590622897E0	6.094908118E-1	-1.298088674E-2	-5.650503561E-3
5.600622897E0	5.218316317E-1	-2.244929783E-2	-1.710422710E-2
5.610622897E0	4.305072725E-1	-2.809980139E-2	-2.840523422E-2
5.620622897E0	3.393356502E-1	-2.764165215E-2	-4.108068720E-2
5.630622897E0	2.455678284E-1	-2.000583708E-2	-5.115996301E-2
5.640622897E0	1.701259762E-1	-2.336559631E-2	-5.772676691E-2
5.650622897E0	7.269296050E-2	-2.412917651E-2	-6.902777404E-2
5.660622897E0	-2.580905706E-2	-2.122756653E-2	-8.032877743E-2
5.670622897E0	-1.244637966E-1	-1.970040426E-2	-9.285151958E-2
5.680622897E0	-2.241875380E-1	-1.802052557E-2	-1.053742543E-1
5.690622897E0	-3.132211566E-1	-3.222314268E-2	-1.178969890E-1
5.700622897E0	-3.862195611E-1	-4.046982154E-2	-1.282816976E-1
5.710622897E0	-4.763221741E-1	-5.589416996E-2	-1.408044398E-1
5.720622897E0	-5.676465034E-1	-6.520986557E-2	-1.534798890E-1
5.730622897E0	-6.589708924E-1	-7.941248268E-2	-1.684460938E-1
5.740622897E0	-7.480044961E-1	-8.765916526E-2	-1.846340150E-1
5.750622897E0	-8.368853927E-1	-9.330966324E-2	-2.021963894E-1
5.760622897E0	-9.014843702E-1	-9.422596544E-2	-2.174680233E-1
5.770622897E0	-9.891435504E-1	-9.880745411E-2	-2.348776907E-1
5.780622897E0	-1.073290229E0	-1.056796908E-1	-2.536617815E-1
5.790622897E0	-1.156062484E0	-1.163698286E-1	-2.700024247E-1
5.800622897E0	-1.237765670E0	-1.281289905E-1	-2.900082767E-1
5.810622897E0	-1.317025423E0	-1.388191283E-1	-3.087923825E-1
5.820622897E0	-1.377959251E0	-1.421788931E-1	-3.228422701E-1
5.830622897E0	-1.448514223E0	-1.455386430E-1	-3.393356502E-1
5.840622897E0	-1.519221902E0	-1.501201391E-1	-3.568980098E-1
5.850622897E0	-1.587486029E0	-1.571450830E-1	-3.733913898E-1
5.860622897E0	-1.658193707E0	-1.713477075E-1	-3.921754956E-1
5.870622897E0	-1.721570969E0	-1.832595766E-1	-4.051563740E-1
5.880622897E0	-1.770287514E0	-1.965458989E-1	-4.144720733E-1
5.890622897E0	-1.831221342E0	-2.121229619E-1	-4.260784984E-1
5.900622897E0	-1.889864326E0	-2.325869352E-1	-4.376849532E-1
5.910622897E0	-1.943467736E0	-2.530509233E-1	-4.506658316E-1
5.920622897E0	-2.000736475E0	-2.794708610E-1	-4.610505402E-1
5.930622897E0	-2.050827265E0	-2.988658249E-1	-4.703662395E-1
5.940622897E0	-2.089770079E0	-3.156646192E-1	-4.761694670E-1
5.950622897E0	-2.134974003E0	-3.349068761E-1	-4.842634201E-1
5.960622897E0	-2.176360130E0	-3.579670191E-1	-4.899139404E-1
5.970622897E0	-2.218967915E0	-3.796527386E-1	-4.944954216E-1
5.980622897E0	-2.251954794E0	-3.990477324E-1	-5.015203953E-1
5.990622897E0	-2.275167704E0	-4.233296216E-1	-5.036584139E-1
6.000622897E0	-2.288606644E0	-4.476115108E-1	-5.083925724E-1
6.010622897E0	-2.291050196E0	-4.621195495E-1	-5.071708560E-1
6.020622897E0	-2.277611017E0	-4.598288238E-1	-4.987714589E-1
6.030622897E0	-2.247220516E0	-4.903720617E-1	-4.929682612E-1
6.040622897E0	-2.218051672E0	-4.978551865E-1	-4.883867502E-1
6.050622897E0	-2.187661171E0	-4.978551865E-1	-4.850270152E-1
6.060622897E0	-2.156048775E0	-5.114469528E-1	-4.743368626E-1
6.070622897E0	-2.110997677E0	-5.458080769E-1	-4.612032473E-1
6.080622897E0	-2.054950714E0	-5.374087095E-1	-4.447098970E-1
6.090622897E0	-1.980577826E0	-5.232060552E-1	-4.332561791E-1
6.100622897E0	-1.901470780E0	-5.357288122E-1	-4.169155359E-1
6.110622897E0	-1.831984878E0	-5.335907936E-1	-3.992004395E-1
6.120622897E0	-1.777159691E0	-5.251913667E-1	-3.862195611E-1
6.130622897E0	-1.717447639E0	-5.145012736E-1	-3.660610020E-1
6.140622897E0	-1.649183393E0	-5.209153295E-1	-3.471241891E-1
6.150622897E0	-1.572367191E0	-5.138903856E-1	-3.258966208E-1
6.160622897E0	-1.494329095E0	-5.009095073E-1	-3.022255898E-1
6.170622897E0	-1.412625909E0	-4.902193546E-1	-2.785545588E-1
6.180622897E0	-1.350470304E0	-4.831944108E-1	-2.608394623E-1
6.190622897E0	-1.268767118E0	-4.653266072E-1	-2.371684313E-1
6.200622897E0	-1.188285589E0	-4.450153410E-1	-2.147191316E-1
6.210622897E0	-1.100321054E0	-4.210388660E-1	-1.899790913E-1
6.220622897E0	-1.018617749E0	-4.017966092E-1	-1.675297916E-1
6.230622897E0	-9.320276380E-1	-3.778201640E-1	-1.438587606E-1
6.240622897E0	-8.662069440E-1	-3.575088978E-1	-1.250746548E-1
6.250622897E0	-7.759515643E-1	-3.103195429E-1	-1.038470939E-1
6.260622897E0	-6.734789610E-1	-2.512183189E-1	-8.048149943E-2
6.270622897E0	-5.929974318E-1	-2.770273983E-1	-5.803219974E-2
6.280622897E0	-5.236642361E-1	-2.871066630E-1	-3.787364438E-2
6.290622897E0	-4.442517459E-1	-2.254092693E-1	-1.664607786E-2
6.300622897E0	-3.685044646E-1	-1.745547503E-1	5.803219974E-3
6.310622897E0	-3.098613918E-1	-1.430951804E-1	2.244929783E-2
6.320622897E0	-2.196060568E-1	-8.261952549E-2	3.863722831E-2
6.330622897E0	-1.232420653E-1	-3.436116874E-2	5.849034712E-2
6.340622897E0	-2.947424725E-2	-1.527163107E-2	7.834346592E-2
6.350622897E0	6.811147183E-2	2.932153270E-2	9.575312585E-2
6.360622897E0	1.669189334E-1	7.895433158E-2	1.168279797E-1
6.370622897E0	2.412917763E-1	1.065959856E-1	1.307251602E-1
6.380622897E0	3.339905739E-1	1.560760736E-1	1.493565589E-1
6.390622897E0	4.291328490E-1	1.959350258E-1	1.693623960E-1
6.400622897E0	5.120577812E-1	2.040289938E-1	1.892155111E-1
6.410622897E0	5.913175344E-1	2.304489166E-1	2.079996169E-1
6.420622897E0	6.693555713E-1	2.703078687E-1	2.280054539E-1
6.430622897E0	7.351763248E-1	2.871066630E-1	2.444988191E-1
6.440622897E0	8.254316449E-1	3.123048544E-1	2.620611787E-1
6.450622897E0	9.181304574E-1	3.483459055E-1	2.819143236E-1
6.460622897E0	1.008385777E0	3.784310222E-1	3.005456924E-1
6.470622897E0	1.092379808E0	4.011857510E-1	3.168863356E-1
6.480622897E0	1.176526427E0	4.155410826E-1	3.368921876E-1
6.490622897E0	1.237460256E0	4.311181605E-1	3.521638215E-1
6.500622897E0	1.317941785E0	4.563163519E-1	3.709479272E-1
6.510622897E0	1.397201538E0	4.741841555E-1	3.897320330E-1
6.520622897E0	1.481348276E0	4.909829497E-1	4.048509300E-1
6.530622897E0	1.561676979E0	5.015203953E-1	4.224133193E-1
6.540622897E0	1.639715075E0	5.097670555E-1	4.363104999E-1
6.550622897E0	1.704313993E0	5.143485069E-1	4.479169548E-1
6.560622897E0	1.774868965E0	5.201517344E-1	4.631885588E-1
6.570622897E0	1.846798301E0	5.198463202E-1	4.783074856E-1
6.580622897E0	1.906510472E0	5.134322643E-1	4.899139404E-1
6.590622897E0	1.968513250E0	5.083925724E-1	5.015203953E-1
6.600622897E0	2.024560213E0	4.946481287E-1	5.096143484E-1
6.610622897E0	2.070680380E0	4.871650338E-1	5.115996599E-1
6.620622897E0	2.126574516E0	4.723515511E-1	5.172501206E-1
6.630622897E0	2.178956270E0	4.673119187E-1	5.227479339E-1
6.640622897E0	2.223855019E0	4.488332272E-1	5.248859525E-1
6.650622897E0	2.259132385E0	4.109596014E-1	5.233588219E-1
6.660622897E0	2.275931120E0	3.743076921E-1	5.158756971E-1
6.670622897E0	2.275931120E0	3.681990206E-1	5.134322643E-1
6.680622897E0	2.261117697E0	3.451388776E-1	5.025894046E-1
6.690622897E0	2.246304274E0	3.257438838E-1	4.868595898E-1
6.700622897E0	2.236530304E0	3.196352422E-1	4.721988440E-1
6.710622897E0	2.224313021E0	3.136793077E-1	4.637994468E-1
6.720622897E0	2.192548037E0	3.003929853E-1	4.482223690E-1
6.730622897E0	2.157117844E0	2.968805134E-1	4.326453209E-1
6.740622897E0	2.098474741E0	2.788599730E-1	4.100432992E-1
6.750622897E0	2.039831877E0	2.693915665E-1	3.874412775E-1
6.760622897E0	1.981341481E0	2.477058619E-1	3.720169365E-1
6.770622897E0	1.927737951E0	2.296853364E-1	3.579670191E-1
6.780622897E0	1.867873192E0	2.177734673E-1	3.426954150E-1
6.790622897E0	1.819156647E0	2.144137025E-1	3.260493279E-1
6.800622897E0	1.754557729E0	2.037235647E-1	3.083342314E-1
6.810622897E0	1.692249417E0	1.747074574E-1	2.918408811E-1
6.820622897E0	1.631315589E0	1.774563491E-1	2.751947939E-1
6.830622897E0	1.564425945E0	1.692096740E-1	2.625193298E-1
6.840622897E0	1.494939923E0	1.426370293E-1	2.521346211E-1
6.850622897E0	1.434006214E0	1.211040318E-1	2.417499274E-1
6.860622897E0	1.357189894E0	1.079704314E-1	2.277000248E-1
6.870622897E0	1.280373573E0	1.070541367E-1	2.113593817E-1
6.880622897E0	1.209818602E0	1.036943719E-1	1.999056488E-1
6.890622897E0	1.137889266E0	8.933904022E-2	1.895209402E-1
6.900622897E0	1.063669086E0	7.024950534E-2	1.805106848E-1
6.910622897E0	1.003957033E0	5.467243865E-2	1.724167168E-1
6.920622897E0	9.222537875E-1	4.046982154E-2	1.597412676E-1
6.930622897E0	8.321511745E-1	2.244929783E-2	1.472185254E-1
6.940622897E0	7.408268452E-1	1.069014147E-2	1.346957833E-1
6.950622897E0	6.507241726E-1	-2.290744567E-3	1.220203340E-1
6.960622897E0	5.655084848E-1	-1.282817032E-2	1.094975919E-1
6.970622897E0	4.996877611E-1	-2.107485011E-2	1.003346145E-1
6.980622897E0	4.156937897E-1	-2.443460934E-2	8.765916526E-2
6.990622897E0	3.316998184E-1	-2.886338346E-2	7.620543987E-2
7.000622897E0	2.440406680E-1	-2.977968007E-2	6.352998316E-2
7.010622897E0	1.514945775E-1	-3.543018550E-2	5.222897977E-2
7.020622897E0	5.406157300E-2	-3.512475267E-2	3.726277873E-2
7.030622897E0	-2.748893574E-2	-3.344487399E-2	2.703078650E-2
7.040622897E0	-1.237002090E-1	-2.580905706E-2	9.621127509E-3
7.050622897E0	-2.160935849E-1	-3.145955876E-2	-2.901609987E-3
7.060622897E0	-3.039054573E-1	-3.604105115E-2	-2.046398632E-2
7.070622897E0	-3.891211748E-1	-4.291328415E-2	-3.665191308E-2
7.080622897E0	-4.743368626E-1	-4.749477282E-2	-5.299255997E-2
7.090622897E0	-5.474879742E-1	-6.169738993E-2	-6.688974798E-2
7.100622897E0	-6.377432942E-1	-7.223481685E-2	-8.689557761E-2
7.110622897E0	-7.266241908E-1	-7.681630552E-2	-1.079704314E-1
7.120622897E0	-8.107708693E-1	-7.651086897E-2	-1.328631938E-1
7.130622897E0	-8.912523985E-1	-7.605272532E-2	-1.577559561E-1
7.140622897E0	-9.703594446E-1	-7.696902007E-2	-1.802052408E-1
7.150622897E0	-1.032667756E0	-8.155050874E-2	-2.003637999E-1
7.160622897E0	-1.114370942E0	-8.979719132E-2	-2.264782935E-1
7.170622897E0	-1.197295904E0	-9.544769675E-2	-2.525927722E-1
7.180622897E0	-1.272890449E0	-1.036943719E-1	-2.799290121E-1
7.190622897E0	-1.349706769E0	-1.046106741E-1	-3.060434759E-1
7.200622897E0	-1.420414448E0	-1.079704314E-1	-3.321579695E-1
7.210622897E0	-1.470505357E0	-1.088867337E-1	-3.512475193E-1
7.220622897E0	-1.536326051E0	-1.159116775E-1	-3.787364662E-1
7.230622897E0	-1.598634362E0	-1.241583601E-1	-4.025602043E-1
7.240622897E0	-1.660789847E0	-1.372919679E-1	-4.251621962E-1
7.250622897E0	-1.723098159E0	-1.504255682E-1	-4.489859641E-1
7.260622897E0	-1.782810211E0	-1.660026312E-1	-4.691445231E-1
7.270622897E0	-1.829236031E0	-1.828014255E-1	-4.882340431E-1
7.280622897E0	-1.885435581E0	-2.032654136E-1	-5.073235631E-1
7.290622897E0	-1.937970042E0	-2.261728644E-1	-5.264131427E-1
7.300622897E0	-1.988060951E0	-2.490803003E-1	-5.441282392E-1
7.310622897E0	-2.031890631E0	-2.696970105E-1	-5.609270334E-1
7.320622897E0	-2.075872898E0	-2.926044464E-1	-5.739079118E-1
7.330622897E0	-2.107637882E0	-3.118467033E-1	-5.845980644E-1
7.340622897E0	-2.146733284E0	-3.385720551E-1	-5.926920176E-1
7.350622897E0	-2.180941582E0	-3.639229834E-1	-6.070473194E-1
7.360622897E0	-2.207819700E0	-3.882048726E-1	-6.177374721E-1
7.370622897E0	-2.222633123E0	-4.271475375E-1	-6.238461137E-1
7.380622897E0	-2.220189810E0	-4.489859641E-1	-6.250678897E-1
7.390622897E0	-2.208125114E0	-4.491386712E-1	-6.201809645E-1
7.400622897E0	-2.189799070E0	-4.662429094E-1	-6.155994534E-1
7.410622897E0	-2.160630465E0	-4.906775057E-1	-6.096435189E-1
7.420622897E0	-2.135126829E0	-4.980078936E-1	-6.050620079E-1
7.430622897E0	-2.098627567E0	-5.128213763E-1	-5.931501389E-1
7.440622897E0	-2.051132679E0	-5.422956347E-1	-5.752823353E-1
7.450622897E0	-1.990198970E0	-5.450445414E-1	-5.539020896E-1
7.460622897E0	-1.932777643E0	-5.317581892E-1	-5.374087095E-1
7.470622897E0	-1.858557463E0	-5.418374538E-1	-5.172501206E-1
7.480622897E0	-1.790293336E0	-5.458080769E-1	-4.960225821E-1
7.490622897E0	-1.726763368E0	-5.412266254E-1	-4.709770977E-1
7.500622897E0	-1.662164330E0	-5.317581892E-1	-4.422664344E-1
7.510622897E0	-1.593747377E0	-5.308418870E-1	-4.147774875E-1
